434401,94754,9773,5,14.00,24482.50,0.09,0.02,N,O,1997-04-20,1997-05-19,1997-04-24,TAKE BACK RETURN,FOB,slyly about
2252129,42517,7526,5,9.00,13135.59,0.06,0.01,N,O,1997-04-28,1997-04-29,1997-04-30,NONE,REG AIR,foxes. asympt
2358692,190642,643,2,47.00,81434.08,0.06,0.05,N,O,1997-04-28,1997-03-21,1997-05-12,NONE,SHIP,unusual deposits nag. ironic ideas use sly
1277607,110004,5,1,35.00,35490.00,0.10,0.04,N,O,1997-05-07,1997-04-19,1997-05-16,DELIVER IN PERSON,RAIL,pendencies; final accounts against
1440865,121744,9281,1,37.00,65332.38,0.09,0.00,N,O,1997-05-07,1997-03-05,1997-05-14,COLLECT COD,SHIP,"es against the regular, eve"
3718245,110707,708,1,21.00,36071.70,0.05,0.07,N,O,1997-05-10,1997-03-29,1997-05-15,COLLECT COD,REG AIR,es across the express
3477031,100513,8044,5,16.00,24216.16,0.08,0.06,N,O,1997-05-10,1997-05-26,1997-05-17,NONE,FOB,quickly bold ideas. care
5573668,161966,4483,1,13.00,26363.48,0.09,0.07,N,O,1997-05-18,1997-04-28,1997-06-01,TAKE BACK RETURN,FOB,g deposits maintain blithely carefully e
1215109,78891,3906,1,42.00,78535.38,0.02,0.01,N,O,1997-05-18,1997-05-14,1997-05-23,TAKE BACK RETURN,MAIL,al excuses. slyl
2646690,74474,9489,4,20.00,28969.40,0.05,0.01,N,O,1997-05-21,1997-03-20,1997-06-03,NONE,FOB,"nstructions. regular, e"
4213862,67012,9519,6,17.00,16643.17,0.09,0.02,N,O,1997-05-21,1997-07-11,1997-06-04,COLLECT COD,REG AIR,sits. carefully even packages wake ir
203552,170436,437,7,46.00,69295.78,0.07,0.00,N,O,1997-05-29,1997-03-18,1997-06-07,COLLECT COD,RAIL,ggle stealthily aft
5730242,7707,2708,5,32.00,51670.40,0.02,0.06,N,O,1997-05-29,1997-04-22,1997-05-30,TAKE BACK RETURN,REG AIR,unts haggle against the
4368741,151991,9537,6,6.00,12257.94,0.03,0.02,N,O,1997-06-08,1997-06-07,1997-06-23,TAKE BACK RETURN,REG AIR,sly final deposits hinder fluffily ab
1157221,128102,8103,4,13.00,14691.30,0.04,0.01,N,O,1997-06-08,1997-07-20,1997-06-17,TAKE BACK RETURN,FOB,ithely bold fo
3870055,198705,8706,6,45.00,81166.50,0.07,0.01,N,O,1997-06-11,1997-06-16,1997-07-10,NONE,REG AIR,y final accounts haggle furiously accordin
1660864,155331,2877,1,50.00,69316.50,0.09,0.08,N,O,1997-06-11,1997-06-02,1997-06-22,COLLECT COD,MAIL,ly even accounts haggle slyly quickly e
4315331,14273,4274,2,8.00,9498.16,0.02,0.07,N,O,1997-06-19,1997-04-28,1997-06-28,COLLECT COD,SHIP,cial accounts
2224551,116593,1616,3,32.00,51506.88,0.02,0.07,N,O,1997-06-19,1997-06-13,1997-06-23,NONE,SHIP,uickly regular
160801,156127,8643,4,15.00,17746.80,0.03,0.02,N,O,1997-06-22,1997-04-28,1997-07-09,NONE,FOB,nto beans are furiously. pinto be
375298,59142,9143,3,34.00,37438.76,0.06,0.02,N,O,1997-06-22,1997-06-21,1997-07-01,COLLECT COD,RAIL,deposits serve slyly among the slyly even
4523781,72292,9814,5,44.00,55628.76,0.01,0.02,N,O,1997-07-01,1997-07-10,1997-07-27,TAKE BACK RETURN,SHIP,ely final platelets cajole. ir
4613639,18184,8185,3,42.00,46291.56,0.03,0.00,N,O,1997-07-01,1997-07-26,1997-07-19,NONE,RAIL,"ainst the final, ironic platelets. blithe"
5425189,19153,6657,2,34.00,36453.10,0.10,0.01,N,O,1997-07-09,1997-08-21,1997-08-08,DELIVER IN PERSON,AIR,phins. express pi
849473,173050,5568,1,45.00,50537.25,0.06,0.07,N,O,1997-07-09,1997-06-28,1997-07-26,DELIVER IN PERSON,FOB,ly ironic platelets
2952998,80396,5413,4,16.00,22022.24,0.03,0.01,N,O,1997-07-12,1997-05-12,1997-07-20,TAKE BACK RETURN,MAIL,"st the blithely even foxes. final, final"
1207685,138965,1479,2,8.00,16031.68,0.07,0.01,N,O,1997-07-12,1997-06-15,1997-07-25,COLLECT COD,MAIL,ounts are blithely fluffily even requests
917376,174537,2089,2,11.00,17726.83,0.09,0.06,N,O,1997-07-23,1997-07-30,1997-08-05,COLLECT COD,FOB,s are carefully about the caref
4337188,48048,5561,6,42.00,41833.68,0.08,0.08,N,O,1997-07-23,1997-05-04,1997-08-09,NONE,RAIL,equests. enticingly final instru
4458018,47307,4820,2,45.00,56443.50,0.08,0.05,N,O,1997-08-02,1997-07-04,1997-08-13,COLLECT COD,MAIL,regular accounts hang c
1752710,28992,8993,1,41.00,78760.59,0.00,0.08,N,O,1997-08-02,1997-07-14,1997-08-11,DELIVER IN PERSON,TRUCK,nding accounts sleep behind the fu
3012610,118127,639,6,25.00,28628.00,0.05,0.05,N,O,1997-08-13,1997-07-27,1997-09-01,DELIVER IN PERSON,AIR,"e carefully about the final, unusual"
2906502,11785,6788,5,23.00,39025.94,0.10,0.05,N,O,1997-08-13,1997-08-24,1997-08-24,NONE,REG AIR,rouches haggle above the blith
127492,2160,4661,4,38.00,40362.08,0.08,0.04,N,O,1997-08-24,1997-06-25,1997-08-29,NONE,AIR,accounts. carefully special decoys wake
2006407,90902,3412,4,28.00,53001.20,0.01,0.04,N,O,1997-08-24,1997-06-25,1997-09-04,NONE,FOB,regular accounts are thinly ironic t
2508321,39808,4815,6,36.00,62920.80,0.03,0.03,N,O,1997-09-03,1997-07-28,1997-10-01,COLLECT COD,AIR,ccounts. carefully bold packages sleep q
5297319,38497,6007,3,28.00,40193.72,0.10,0.07,N,O,1997-09-03,1997-11-12,1997-09-14,NONE,AIR,ly against the fluffily regular inst
4760097,16233,8735,5,21.00,24133.83,0.07,0.01,N,O,1997-09-14,1997-08-27,1997-10-04,COLLECT COD,AIR,ests. slyly ir
5905127,78908,1416,1,20.00,37738.00,0.00,0.07,N,O,1997-09-14,1997-08-03,1997-10-14,TAKE BACK RETURN,FOB,inal instructions. packages
1384231,52620,136,3,23.00,36170.26,0.02,0.04,N,O,1997-09-25,1997-09-04,1997-10-06,DELIVER IN PERSON,REG AIR,quickly at the slyly regular warthogs. sl
1182816,110900,901,6,39.00,74525.10,0.07,0.00,N,O,1997-09-25,1997-09-03,1997-10-07,DELIVER IN PERSON,FOB,ording to the blithely bold deposits.
2605922,78425,3440,1,21.00,29471.82,0.10,0.01,N,O,1997-10-01,1997-07-29,1997-10-16,TAKE BACK RETURN,REG AIR,ges accord
3946439,37935,7936,2,12.00,22475.16,0.04,0.00,N,O,1997-10-01,1997-11-03,1997-10-07,TAKE BACK RETURN,SHIP,es eat carefully after the packages: slyl
3502400,168672,6221,4,3.00,5222.01,0.03,0.06,N,O,1997-10-09,1997-10-09,1997-10-16,TAKE BACK RETURN,FOB,y regular packages ha
113379,144623,7138,2,36.00,60034.32,0.03,0.08,N,O,1997-10-09,1997-08-20,1997-10-13,COLLECT COD,AIR,packages dazzle carefully slyly pending pa
4427878,86099,6100,3,45.00,48829.05,0.00,0.02,N,O,1997-10-12,1997-07-25,1997-10-22,COLLECT COD,RAIL,bold pinto beans are slyly special instru
236711,87012,7013,5,28.00,27972.28,0.04,0.00,N,O,1997-10-12,1997-11-09,1997-11-01,TAKE BACK RETURN,SHIP,eposits detect slyly blithe
4970407,39906,9907,1,40.00,73836.00,0.02,0.03,N,O,1997-10-23,1997-10-25,1997-11-03,NONE,MAIL,ong the final forges. requests c
4217408,140986,3501,4,8.00,16215.84,0.07,0.05,N,O,1997-10-23,1997-09-25,1997-11-09,NONE,MAIL,furiously unusual foxes boost. slyly
3446629,197353,9873,4,31.00,44960.85,0.10,0.02,N,O,1997-11-02,1997-09-16,1997-11-23,NONE,RAIL,o the slyly silent
5887367,100407,408,1,20.00,28148.00,0.01,0.07,N,O,1997-11-02,1997-10-14,1997-11-18,COLLECT COD,REG AIR,ake. foxes thrash s
5011043,158202,5748,1,28.00,35285.60,0.04,0.02,N,O,1997-11-13,1997-11-09,1997-11-16,TAKE BACK RETURN,MAIL,the special instructions. final theodoli
4122438,61521,6534,2,10.00,14825.20,0.03,0.03,N,O,1997-11-13,1997-11-12,1997-12-04,NONE,SHIP,s ideas thrash ag
749156,171719,9271,1,8.00,14325.68,0.06,0.02,N,O,1997-11-24,1997-11-09,1997-12-03,NONE,TRUCK,ajole quickly blithely dogged accounts.
5306624,67540,7541,4,12.00,18090.48,0.01,0.00,N,O,1997-11-24,1997-11-06,1997-12-15,DELIVER IN PERSON,TRUCK,es. fluffily even de
494112,95119,7629,4,46.00,51249.06,0.10,0.06,N,O,1997-12-03,1997-12-30,1997-12-04,COLLECT COD,TRUCK,imes. sometimes even foxes around the f
1669028,66985,4504,4,50.00,97599.00,0.08,0.00,N,O,1997-12-03,1997-10-28,1998-01-02,NONE,RAIL,lly ironically
3210561,149290,9291,7,28.00,37500.12,0.05,0.02,N,O,1997-12-14,1997-10-26,1998-01-04,TAKE BACK RETURN,MAIL,p slyly; depo
855588,38102,606,2,33.00,34323.30,0.10,0.01,N,O,1997-12-14,1997-12-12,1998-01-11,DELIVER IN PERSON,TRUCK,as must use blithely slyly final foxes.
3827331,52666,5172,5,39.00,63127.74,0.05,0.08,N,O,1997-12-25,1998-02-16,1998-01-23,DELIVER IN PERSON,AIR,of the ideas can wake
3376966,32888,5392,2,32.00,58268.16,0.00,0.05,N,O,1997-12-25,1998-02-10,1998-01-08,NONE,MAIL,ven ideas thrash alongside of
3950499,147251,2280,2,49.00,63614.25,0.09,0.05,N,O,1998-01-02,1998-02-10,1998-01-05,DELIVER IN PERSON,MAIL,breach sl
58400,165201,5202,4,35.00,44317.00,0.00,0.07,N,O,1998-01-02,1998-01-29,1998-01-30,NONE,TRUCK,ckly quickly even asympto
1188102,103496,3497,1,28.00,41985.72,0.06,0.04,N,O,1998-01-13,1997-12-12,1998-01-14,TAKE BACK RETURN,RAIL,y regular accounts after t
481701,190815,816,2,29.00,55268.49,0.04,0.08,N,O,1998-01-13,1998-03-14,1998-01-15,COLLECT COD,AIR,ealthily across the evenly ironic i
1982051,18557,1059,1,3.00,4426.65,0.10,0.04,N,O,1998-01-24,1998-02-28,1998-02-07,NONE,RAIL,packages after the b
3876262,173816,6334,4,34.00,64253.54,0.05,0.03,N,O,1998-01-24,1998-03-24,1998-01-26,COLLECT COD,TRUCK,"he regular, bold packages. blithely i"
4858278,2421,2422,5,36.00,47643.12,0.07,0.07,N,O,1998-02-03,1998-04-20,1998-02-27,DELIVER IN PERSON,MAIL,cajole carefully-- unusual ac
5908999,141972,9515,5,34.00,68474.98,0.01,0.00,N,O,1998-02-03,1998-02-24,1998-03-01,DELIVER IN PERSON,RAIL,ideas sleep furiously busy frets.
2033732,34050,1560,1,31.00,30505.55,0.05,0.04,N,O,1998-02-14,1998-03-07,1998-02-25,COLLECT COD,TRUCK,es affix blithely above the fluffily f
532801,107466,2487,1,1.00,1473.46,0.01,0.04,N,O,1998-02-14,1998-02-15,1998-02-17,COLLECT COD,RAIL,refully. dolphins detect from th
5214788,36664,9168,1,35.00,56023.10,0.01,0.05,N,O,1998-02-25,1998-01-05,1998-03-19,DELIVER IN PERSON,TRUCK,"encies. regular, expre"
3883714,144900,2443,3,16.00,31118.40,0.05,0.01,N,O,1998-02-25,1998-01-03,1998-03-17,COLLECT COD,SHIP,p according to the furiously ironic pinto
3244802,91036,6055,3,12.00,12324.36,0.03,0.04,N,O,1998-03-04,1998-02-22,1998-03-14,DELIVER IN PERSON,MAIL,le fluffily reg
1042949,105696,3227,1,37.00,62962.53,0.07,0.04,N,O,1998-03-04,1998-03-24,1998-03-25,DELIVER IN PERSON,MAIL,c requests nag carefully ironic war
3644581,191196,8754,5,13.00,16733.47,0.04,0.04,N,O,1998-03-15,1998-04-03,1998-03-26,TAKE BACK RETURN,REG AIR,s. slyly re
4375873,156565,4111,5,2.00,3243.12,0.03,0.01,N,O,1998-03-15,1998-04-11,1998-03-31,DELIVER IN PERSON,RAIL,ckly according to the blithely speci
2497251,148043,8044,5,19.00,20729.76,0.07,0.03,N,O,1998-03-26,1998-04-20,1998-04-07,TAKE BACK RETURN,SHIP,boost slyly bold packages. quickly fina
897218,87129,7130,2,40.00,44644.80,0.04,0.04,N,O,1998-03-26,1998-03-21,1998-04-16,COLLECT COD,FOB,ess accounts are after the c
105377,94835,9854,3,14.00,25617.62,0.03,0.03,N,O,1998-04-05,1998-03-02,1998-04-08,NONE,FOB,ular requests wake enticingly. car
2773667,13874,8877,3,12.00,21454.44,0.07,0.08,N,O,1998-04-05,1998-04-29,1998-04-10,NONE,AIR,re! special dependencies wake al
1165602,51023,1024,2,17.00,16558.34,0.10,0.03,N,O,1998-04-16,1998-04-22,1998-04-20,COLLECT COD,AIR,"ffix silent, pending depen"
4242178,21102,1103,3,31.00,31716.10,0.09,0.08,N,O,1998-04-16,1998-04-22,1998-04-28,NONE,SHIP,gular pack
3830278,26633,9136,3,49.00,76421.87,0.06,0.07,N,O,1998-04-27,1998-05-28,1998-05-06,TAKE BACK RETURN,SHIP,are fluffily platelets. furiou
4888707,144035,9064,4,43.00,46398.29,0.06,0.07,N,O,1998-04-27,1998-03-20,1998-05-24,DELIVER IN PERSON,REG AIR,e furiously even p
216802,74613,2135,2,15.00,23814.15,0.07,0.02,N,O,1998-04-30,1998-04-28,1998-05-16,TAKE BACK RETURN,AIR,pecial depos
2336673,198204,8205,1,8.00,10417.60,0.06,0.00,N,O,1998-04-30,1998-03-15,1998-05-30,COLLECT COD,MAIL,ual foxes. quickly unusual depos
4221990,34944,7448,3,7.00,13152.58,0.08,0.06,N,O,1998-05-06,1998-07-06,1998-05-15,DELIVER IN PERSON,FOB,ts boost daringly according to the p
72677,123150,3151,3,9.00,10558.35,0.00,0.03,N,O,1998-05-06,1998-07-01,1998-05-16,NONE,MAIL,y. fluffily regular depo
4263684,155539,8055,1,47.00,74942.91,0.05,0.02,N,O,1998-05-17,1998-06-19,1998-05-28,COLLECT COD,AIR,beans breach ironically.
5056800,22366,2367,1,50.00,64418.00,0.00,0.02,N,O,1998-05-17,1998-06-05,1998-06-05,TAKE BACK RETURN,AIR,ully furiou
5629186,155032,7548,3,17.00,18479.51,0.09,0.05,N,O,1998-05-20,1998-04-28,1998-06-16,NONE,RAIL,"ickly unusual, unusual courts"
2818051,160768,8317,4,3.00,5486.28,0.00,0.06,N,O,1998-05-20,1998-03-15,1998-06-08,COLLECT COD,AIR,ully final packages use
5897284,34451,6955,3,48.00,66501.60,0.07,0.02,N,O,1998-05-28,1998-05-04,1998-06-27,NONE,MAIL,ress requests sleep quickly ironic orbits--
2709927,146926,1955,4,31.00,61160.52,0.03,0.00,N,O,1998-05-28,1998-05-17,1998-06-18,NONE,FOB,snooze quickly furiously final re
2982052,184265,1820,4,27.00,36430.02,0.05,0.00,N,O,1998-05-31,1998-07-13,1998-06-03,COLLECT COD,RAIL,s. furiously regu
632451,2121,4622,6,24.00,24554.88,0.04,0.05,N,O,1998-05-31,1998-05-05,1998-06-12,COLLECT COD,TRUCK,ests cajole furiously.
3474113,82986,8003,2,44.00,86635.12,0.00,0.04,N,O,1998-06-07,1998-05-12,1998-06-22,COLLECT COD,FOB,gular foxes. slyly regul
1622564,154792,9823,1,30.00,55403.70,0.06,0.00,N,O,1998-06-07,1998-05-24,1998-06-20,DELIVER IN PERSON,TRUCK,uriously regular a
5872896,114877,4878,4,48.00,90809.76,0.05,0.01,N,O,1998-06-10,1998-04-18,1998-06-24,COLLECT COD,AIR,", bold ins"
5973541,154209,4210,3,29.00,36632.80,0.05,0.06,N,O,1998-06-10,1998-03-30,1998-06-11,DELIVER IN PERSON,TRUCK,old deposits. regular accounts
3356996,76141,1156,2,49.00,54739.86,0.01,0.04,N,O,1998-06-18,1998-06-07,1998-07-07,DELIVER IN PERSON,SHIP,requests. b
82496,160914,5947,2,33.00,65172.03,0.02,0.07,N,O,1998-06-18,1998-07-25,1998-07-13,NONE,MAIL,y regular ideas. special
4946214,169495,4528,4,17.00,26596.33,0.08,0.05,N,O,1998-06-21,1998-04-15,1998-07-08,DELIVER IN PERSON,MAIL,s integrate
5662594,15872,5873,4,17.00,30393.79,0.05,0.04,N,O,1998-06-21,1998-06-29,1998-06-26,TAKE BACK RETURN,SHIP,"ifts across the regular,"
4040647,147491,5034,5,30.00,46154.70,0.02,0.06,N,O,1998-06-29,1998-09-06,1998-07-06,TAKE BACK RETURN,SHIP,. ironic asymptotes abou
668323,50624,5635,1,45.00,70857.90,0.05,0.04,N,O,1998-06-29,1998-07-20,1998-07-12,NONE,TRUCK,dolites sublate. furiously
4625606,129722,9723,1,39.00,68317.08,0.03,0.00,N,O,1998-07-08,1998-06-25,1998-07-22,TAKE BACK RETURN,TRUCK,counts. carefully e
1733024,197919,2958,3,40.00,80676.40,0.06,0.07,N,O,1998-07-08,1998-09-06,1998-07-21,TAKE BACK RETURN,MAIL,s among the carefully
1005542,181676,1677,1,34.00,59760.78,0.08,0.02,N,O,1998-07-11,1998-07-30,1998-07-24,COLLECT COD,SHIP,final deposit
47491,38600,3607,1,50.00,76930.00,0.07,0.02,N,O,1998-07-11,1998-05-04,1998-07-17,TAKE BACK RETURN,FOB,"to the bold, special she"
951142,14537,9540,5,32.00,46448.96,0.05,0.03,N,O,1998-07-19,1998-09-16,1998-07-28,TAKE BACK RETURN,RAIL,heodolites. ironic in
4056516,9383,1884,1,35.00,45233.30,0.03,0.00,N,O,1998-07-19,1998-07-11,1998-08-06,COLLECT COD,RAIL,ns about the special deposits haggle
100641,86553,9062,1,6.00,9237.30,0.05,0.05,N,O,1998-07-22,1998-06-25,1998-07-26,DELIVER IN PERSON,TRUCK,ckages. slyly speci
5554593,89129,9130,4,22.00,24598.64,0.09,0.05,N,O,1998-07-22,1998-09-03,1998-08-17,TAKE BACK RETURN,TRUCK,ackages. slyly regular
5305057,3364,3365,1,14.00,17743.04,0.06,0.04,N,O,1998-08-01,1998-07-22,1998-08-22,DELIVER IN PERSON,SHIP,t the quickly s
3443238,119601,4624,2,45.00,72927.00,0.04,0.01,N,O,1998-08-01,1998-06-07,1998-08-13,DELIVER IN PERSON,TRUCK,carefully special notornis. quick
1814656,101789,9320,7,25.00,44769.50,0.04,0.04,N,O,1998-08-09,1998-07-06,1998-08-23,COLLECT COD,SHIP,nal packages haggle accounts. furiously
3495302,96723,9233,2,15.00,25795.80,0.10,0.02,N,O,1998-08-09,1998-08-05,1998-09-01,COLLECT COD,FOB,sly slyly final theodolites. s
156711,116646,4180,4,10.00,16626.40,0.00,0.00,N,O,1998-08-12,1998-07-12,1998-08-25,DELIVER IN PERSON,TRUCK,requests affix. theodolites accordin
3625408,61181,3688,1,43.00,49113.74,0.05,0.07,N,O,1998-08-12,1998-08-18,1998-09-11,COLLECT COD,REG AIR,"t unusual, sly ideas. s"
4109862,180712,3231,4,31.00,55574.01,0.06,0.06,N,O,1998-08-23,1998-09-11,1998-09-13,NONE,MAIL,", quiet theodolites grow furiously around"
5885636,190275,276,1,40.00,54610.80,0.10,0.06,N,O,1998-08-23,1998-07-24,1998-09-14,TAKE BACK RETURN,REG AIR,quests boost fu
199104,21877,6882,3,28.00,50368.36,0.10,0.04,N,O,1998-09-02,1998-10-09,1998-09-17,COLLECT COD,FOB,ely express requests. furiously e
2697798,9092,9093,1,48.00,48052.32,0.05,0.02,N,O,1998-09-02,1998-07-29,1998-09-11,NONE,MAIL,haggle slyly express fo
3745504,5314,2815,3,36.00,43895.16,0.10,0.04,R,F,1992-01-03,1992-03-06,1992-01-08,TAKE BACK RETURN,RAIL,requests. fluffily expr
633378,25721,726,1,29.00,47754.88,0.07,0.07,R,F,1992-01-03,1992-02-06,1992-01-22,NONE,REG AIR,ly pending excus
4667046,77475,2490,3,49.00,71171.03,0.10,0.05,R,F,1992-01-14,1992-02-06,1992-02-13,DELIVER IN PERSON,RAIL,ccounts mold s
3349569,178707,1225,6,47.00,83927.90,0.08,0.08,R,F,1992-01-14,1992-03-25,1992-02-03,DELIVER IN PERSON,AIR,the requests. careful deposit
3487650,148422,8423,5,1.00,1470.42,0.00,0.04,R,F,1992-01-25,1992-03-03,1992-01-27,TAKE BACK RETURN,FOB,l dependencies haggl
4788385,187181,9700,4,36.00,45654.48,0.07,0.05,R,F,1992-01-25,1992-02-12,1992-02-01,DELIVER IN PERSON,RAIL,ously above the requests? blithely pe
388710,124794,4795,2,7.00,12731.53,0.05,0.04,R,F,1992-02-04,1992-04-07,1992-03-01,TAKE BACK RETURN,SHIP,he quietly special asym
1875297,76521,6522,7,12.00,17970.24,0.07,0.05,R,F,1992-02-04,1992-03-14,1992-02-27,DELIVER IN PERSON,AIR,wake furiously across the stealth
4935010,92676,204,4,36.00,60072.12,0.01,0.06,R,F,1992-02-15,1992-03-07,1992-02-20,COLLECT COD,FOB,ts. fluffily regula
2725922,65468,5469,3,19.00,27235.74,0.01,0.03,R,F,1992-02-15,1992-03-31,1992-03-11,NONE,AIR,ly regular requests. furiously u
4416481,58999,9000,2,13.00,25453.87,0.05,0.04,R,F,1992-02-26,1992-04-11,1992-03-07,NONE,RAIL,ole. carefully even excuses wake slyly
4030626,72350,7365,7,8.00,10578.80,0.02,0.01,R,F,1992-02-26,1992-04-22,1992-03-20,NONE,REG AIR,hely ironic fox
4533478,114504,9527,1,5.00,7592.50,0.04,0.08,R,F,1992-03-05,1992-05-05,1992-03-19,TAKE BACK RETURN,RAIL,e brave platel
4667975,84193,1718,1,26.00,30606.94,0.01,0.02,R,F,1992-03-05,1992-03-16,1992-03-17,TAKE BACK RETURN,MAIL,bits wake slyly instructions
3764096,156111,6112,3,48.00,56021.28,0.03,0.03,R,F,1992-03-16,1992-03-16,1992-04-11,COLLECT COD,RAIL,eas detect quickly against the slyly
3925248,158759,8760,2,11.00,19995.25,0.00,0.04,R,F,1992-03-16,1992-04-18,1992-03-30,NONE,RAIL,close ideas! furiously pendin
917895,183119,3120,6,43.00,51690.73,0.00,0.07,R,F,1992-03-27,1992-04-19,1992-04-07,NONE,RAIL,gle furiously at
2539524,55928,5929,4,3.00,5651.76,0.05,0.04,R,F,1992-03-27,1992-05-04,1992-04-02,COLLECT COD,FOB,"ges cajole in place of the quick, express"
5128388,84014,4015,1,37.00,36926.37,0.04,0.07,R,F,1992-03-30,1992-05-06,1992-03-31,COLLECT COD,AIR,the silent
2356993,6769,9270,3,46.00,77084.96,0.01,0.08,R,F,1992-03-30,1992-04-29,1992-04-28,TAKE BACK RETURN,MAIL,pendencies. pe
4932230,100136,137,2,46.00,52261.98,0.08,0.02,R,F,1992-04-06,1992-04-01,1992-05-06,DELIVER IN PERSON,SHIP,gle slyly throughout the fin
86977,86953,1970,4,38.00,73718.10,0.00,0.00,R,F,1992-04-06,1992-05-25,1992-04-09,TAKE BACK RETURN,AIR,the carefully regula
1964997,39432,6942,3,13.00,17828.59,0.09,0.04,R,F,1992-04-17,1992-04-08,1992-05-10,TAKE BACK RETURN,TRUCK,lar frays. carefully final instruc
5789924,174071,4072,7,49.00,56108.43,0.00,0.04,R,F,1992-04-17,1992-04-02,1992-05-17,DELIVER IN PERSON,RAIL,nt deposits. quickly bold
793697,174086,1638,4,45.00,52203.60,0.06,0.07,R,F,1992-04-20,1992-07-01,1992-05-12,NONE,REG AIR,regular asympto
5161698,32763,5267,2,46.00,78004.96,0.02,0.08,R,F,1992-04-20,1992-06-06,1992-04-30,TAKE BACK RETURN,AIR,ts. carefully daring ideas boost
5440515,82855,2856,6,46.00,84541.10,0.02,0.04,R,F,1992-04-28,1992-05-03,1992-05-22,NONE,SHIP,jole doggedly.
1445314,89945,9946,1,49.00,94812.06,0.08,0.08,R,F,1992-04-28,1992-03-15,1992-05-06,DELIVER IN PERSON,TRUCK,regularly regular ideas.
