3539429,53844,8855,7,41.00,73711.44,0.10,0.04,N,O,1997-05-08,1997-06-16,1997-05-13,NONE,FOB,g fluffily ironic theodolites. requ
2406276,134430,9457,6,10.00,14644.30,0.02,0.02,N,O,1997-05-08,1997-05-28,1997-05-26,NONE,REG AIR,xcuses are blithely. furiously s
3091268,49114,1619,6,49.00,52092.39,0.04,0.07,N,O,1997-05-11,1997-03-26,1997-05-16,NONE,TRUCK,eep alongside of the carefully bold excuse
3639745,8324,5825,3,33.00,40666.56,0.07,0.07,N,O,1997-05-11,1997-04-16,1997-05-22,TAKE BACK RETURN,AIR,efully final courts wa
4617507,78062,8063,1,42.00,43682.52,0.00,0.00,N,O,1997-05-19,1997-03-11,1997-05-29,NONE,MAIL,ial requests might haggle bli
3900837,166675,6676,4,25.00,43541.75,0.00,0.07,N,O,1997-05-19,1997-08-08,1997-06-11,NONE,SHIP,o beans. iron
1442022,54881,9892,1,36.00,66091.68,0.03,0.06,N,O,1997-05-22,1997-05-01,1997-06-02,TAKE BACK RETURN,AIR,e slyly. special foxes cajole blithely slyl
1288643,40913,914,1,4.00,7415.64,0.08,0.03,N,O,1997-05-22,1997-06-11,1997-06-15,TAKE BACK RETURN,SHIP,y final reques
2459303,181251,6288,5,24.00,31974.00,0.07,0.07,N,O,1997-06-01,1997-07-01,1997-06-09,TAKE BACK RETURN,AIR,s above the care
1296165,2396,4897,1,33.00,42846.87,0.09,0.08,N,O,1997-06-01,1997-05-31,1997-06-18,TAKE BACK RETURN,AIR,ages. final deposits sleep q
2065091,169934,9935,3,19.00,38074.67,0.04,0.05,N,O,1997-06-09,1997-05-10,1997-06-14,TAKE BACK RETURN,AIR,fluffily. carefully
4257287,132449,9989,3,21.00,31110.24,0.01,0.01,N,O,1997-06-09,1997-06-07,1997-07-05,COLLECT COD,REG AIR,pendencies. requests are blithely
3219715,67965,5484,1,48.00,92782.08,0.08,0.05,N,O,1997-06-12,1997-05-26,1997-06-22,NONE,MAIL,furiously above the slyly bold
4394919,192233,2234,7,37.00,49033.51,0.10,0.05,N,O,1997-06-12,1997-05-25,1997-06-18,DELIVER IN PERSON,RAIL,the furiously final packages. fluffily
2766209,155347,2893,3,17.00,23839.78,0.06,0.00,N,O,1997-06-23,1997-08-20,1997-07-18,TAKE BACK RETURN,TRUCK,deas. slyly s
536165,20426,427,3,20.00,26928.40,0.08,0.02,N,O,1997-06-23,1997-07-11,1997-07-23,TAKE BACK RETURN,AIR,dolphins. special
3081122,167069,9586,1,16.00,18176.96,0.00,0.07,N,O,1997-07-02,1997-07-31,1997-07-06,NONE,MAIL,he final foxes
1077252,157669,5215,1,8.00,13813.28,0.01,0.03,N,O,1997-07-02,1997-08-05,1997-07-24,DELIVER IN PERSON,SHIP,"ar, ironic requests. regular instr"
1047522,74503,7011,7,43.00,63532.50,0.10,0.07,N,O,1997-07-13,1997-08-06,1997-07-29,NONE,MAIL,le quickly according to the slyly regul
4317282,62904,7917,1,41.00,76542.90,0.04,0.05,N,O,1997-07-13,1997-07-23,1997-08-12,COLLECT COD,AIR,blithely bold asymptotes solve
5328933,13789,6291,7,22.00,37461.16,0.10,0.02,N,O,1997-07-24,1997-06-12,1997-07-30,TAKE BACK RETURN,AIR,ts are blithely quickly ironic excuses. fur
5419268,87817,2834,1,20.00,36096.20,0.10,0.03,N,O,1997-07-24,1997-06-03,1997-08-20,TAKE BACK RETURN,TRUCK,ickly after the
3118343,34192,9199,3,22.00,24776.18,0.05,0.03,N,O,1997-08-03,1997-09-23,1997-08-11,DELIVER IN PERSON,MAIL,about the fluffily regular d
5528067,149137,9138,7,14.00,16605.82,0.07,0.02,N,O,1997-08-03,1997-06-26,1997-08-18,DELIVER IN PERSON,MAIL,s are. eve
1821600,60695,8214,1,3.00,4967.07,0.07,0.08,N,O,1997-08-14,1997-07-11,1997-08-16,TAKE BACK RETURN,REG AIR,n accounts may x-ray slyly about t
2049893,199843,9844,2,47.00,91313.48,0.09,0.04,N,O,1997-08-14,1997-07-22,1997-09-13,TAKE BACK RETURN,TRUCK,arefully quickly pending accounts; regula
4760131,181630,4149,2,49.00,83869.87,0.06,0.05,N,O,1997-08-25,1997-08-03,1997-08-28,COLLECT COD,FOB,ding packages. regular packages haggle b
1799141,74177,4178,5,13.00,14965.21,0.07,0.03,N,O,1997-08-25,1997-08-07,1997-09-03,TAKE BACK RETURN,AIR,tterns. warhorses across the fur
3909318,99621,4640,2,4.00,6482.48,0.03,0.08,N,O,1997-09-04,1997-09-26,1997-09-10,DELIVER IN PERSON,REG AIR,fter the bli
354722,37833,2840,6,19.00,33645.77,0.02,0.02,N,O,1997-09-04,1997-08-07,1997-09-13,COLLECT COD,REG AIR,s: fluffily ironic pinto beans al
5873894,135666,3206,5,8.00,13613.28,0.08,0.06,N,O,1997-09-15,1997-11-21,1997-10-10,DELIVER IN PERSON,RAIL,s. carefull
3276263,20275,276,2,36.00,43029.72,0.07,0.02,N,O,1997-09-15,1997-10-09,1997-10-03,NONE,TRUCK,bout the furious
2829030,114041,6553,7,12.00,12660.48,0.01,0.07,N,O,1997-09-26,1997-10-24,1997-10-15,TAKE BACK RETURN,RAIL,nto beans affix. warhorses cajole along th
1345188,2517,2518,1,26.00,36907.26,0.08,0.07,N,O,1997-09-26,1997-08-21,1997-09-28,DELIVER IN PERSON,MAIL,mold blithely. a
1292166,50666,8182,2,2.00,3233.32,0.04,0.08,N,O,1997-10-02,1997-09-24,1997-10-21,TAKE BACK RETURN,SHIP,ounts. slyly special a
4270144,19373,9374,1,47.00,60741.39,0.05,0.04,N,O,1997-10-02,1997-12-16,1997-10-14,DELIVER IN PERSON,SHIP,ual requests nag furiously
5943778,76492,6493,4,46.00,67550.54,0.09,0.04,N,O,1997-10-13,1997-10-27,1997-11-03,NONE,MAIL,y around the bold
1834626,10763,3265,1,37.00,61929.12,0.10,0.01,N,O,1997-10-13,1998-01-03,1997-11-11,DELIVER IN PERSON,REG AIR,kages. slyly unusual excuses th
5195398,195431,5432,1,11.00,16790.73,0.08,0.03,N,O,1997-10-24,1997-11-06,1997-11-23,COLLECT COD,FOB,ge blithely about the regular i
392482,93358,8377,3,12.00,16216.20,0.08,0.05,N,O,1997-10-24,1997-10-31,1997-11-15,COLLECT COD,FOB,lly final accounts above the furio
5000032,195416,2974,4,30.00,45342.30,0.02,0.02,N,O,1997-11-03,1997-08-28,1997-11-18,NONE,FOB,equests haggle according to the regular
2465478,78432,8433,2,21.00,29619.03,0.09,0.02,N,O,1997-11-03,1997-09-23,1997-11-09,COLLECT COD,MAIL,alongside of the bl
3234660,33108,5612,4,47.00,48931.70,0.05,0.01,N,O,1997-11-14,1997-09-09,1997-12-08,TAKE BACK RETURN,RAIL,"dle among the silent, even foxes. sl"
2254277,137892,5432,1,19.00,36667.91,0.06,0.01,N,O,1997-11-14,1997-11-14,1997-11-26,NONE,REG AIR,quests. slyly pending pa
2142020,75756,3278,2,24.00,41562.00,0.07,0.07,N,O,1997-11-25,1997-09-03,1997-11-27,TAKE BACK RETURN,RAIL,arefully pending pinto beans w
1260453,44295,1808,2,19.00,23546.51,0.04,0.05,N,O,1997-11-25,1998-01-27,1997-12-07,COLLECT COD,SHIP,thely pending epitaph
1964935,78471,3486,3,11.00,15944.17,0.03,0.01,N,O,1997-12-04,1997-11-05,1997-12-17,TAKE BACK RETURN,TRUCK,es affix sl
2721350,57227,7228,4,12.00,14210.64,0.10,0.07,N,O,1997-12-04,1997-11-05,1997-12-31,DELIVER IN PERSON,SHIP,refully regular pinto bean
3765507,184727,7246,3,24.00,43481.28,0.04,0.05,N,O,1997-12-15,1997-11-14,1997-12-17,DELIVER IN PERSON,FOB,ending theodolites. regular ideas wake i
3564962,109225,1736,1,31.00,38260.82,0.01,0.05,N,O,1997-12-15,1997-11-16,1997-12-19,TAKE BACK RETURN,TRUCK,oss the regular requests. unusual d
1614439,51536,1537,1,9.00,13387.77,0.05,0.08,N,O,1997-12-26,1997-12-01,1998-01-09,COLLECT COD,TRUCK,es. furiou
1581603,7037,7038,1,49.00,46257.47,0.10,0.00,N,O,1997-12-26,1997-11-24,1998-01-16,TAKE BACK RETURN,FOB,"pending, even sen"
2782402,197619,2658,4,7.00,12016.27,0.06,0.01,N,O,1998-01-03,1997-12-04,1998-01-15,DELIVER IN PERSON,SHIP,sits. blithely bold pinto bean
3592963,56565,9071,7,16.00,24344.96,0.06,0.05,N,O,1998-01-03,1997-11-30,1998-01-23,DELIVER IN PERSON,REG AIR,foxes cajole sl
4408866,115545,8057,4,41.00,63982.14,0.05,0.05,N,O,1998-01-14,1998-03-10,1998-01-22,TAKE BACK RETURN,AIR,the slyly ironic accounts. carefully pen
1722087,174977,4978,2,43.00,88234.71,0.05,0.07,N,O,1998-01-14,1997-12-26,1998-02-04,TAKE BACK RETURN,SHIP,ss final packages. carefully final gif
5506631,102928,459,3,7.00,13516.44,0.08,0.03,N,O,1998-01-25,1998-02-22,1998-01-28,TAKE BACK RETURN,FOB,bold ideas lose carefully alongside
3837185,94467,1995,3,2.00,2922.92,0.04,0.03,N,O,1998-01-25,1998-03-06,1998-02-06,COLLECT COD,MAIL,excuses breach quickly never furious fox
4858278,199004,4043,1,2.00,2206.00,0.03,0.05,N,O,1998-02-04,1998-04-30,1998-02-11,TAKE BACK RETURN,TRUCK,slyly even multipliers. foxes
4617122,143336,879,5,50.00,68966.50,0.02,0.07,N,O,1998-02-04,1998-01-17,1998-02-22,COLLECT COD,FOB,uctions inte
1824455,988,5989,2,29.00,54780.42,0.06,0.07,N,O,1998-02-15,1998-04-17,1998-02-28,COLLECT COD,REG AIR,old waters alongside of the carefull
3244742,156142,1173,1,48.00,57510.72,0.00,0.03,N,O,1998-02-15,1998-01-18,1998-03-16,NONE,FOB,. slyly final depo
5184933,83819,1344,5,22.00,39661.82,0.10,0.04,N,O,1998-02-26,1998-04-14,1998-02-28,DELIVER IN PERSON,RAIL,e among the ironically busy acc
3473793,133390,5904,1,25.00,35584.75,0.04,0.00,N,O,1998-02-26,1998-01-16,1998-03-18,COLLECT COD,FOB,uickly carefully even frets. ironically
4091142,135641,8155,1,33.00,55329.12,0.04,0.02,N,O,1998-03-05,1998-04-01,1998-03-12,TAKE BACK RETURN,REG AIR,efully. carefully regul
2496677,63338,857,1,45.00,58559.85,0.08,0.04,N,O,1998-03-05,1998-04-06,1998-03-20,DELIVER IN PERSON,AIR,"gular pinto beans boost pending, thin requ"
3158500,118918,1430,1,8.00,15495.28,0.01,0.04,N,O,1998-03-16,1998-03-06,1998-04-02,COLLECT COD,MAIL,"gular packages haggle quickly regular, ir"
3590567,112898,5410,2,38.00,72613.82,0.07,0.07,N,O,1998-03-16,1998-02-08,1998-03-26,TAKE BACK RETURN,REG AIR,e fluffily regular
4009827,88317,8318,1,43.00,56128.33,0.08,0.08,N,O,1998-03-27,1998-02-09,1998-03-30,TAKE BACK RETURN,REG AIR,final deposits boost slyly. even
3870759,182036,7073,2,3.00,3354.09,0.06,0.07,N,O,1998-03-27,1998-03-25,1998-04-15,COLLECT COD,RAIL,foxes. special deposits cajole blithel
2835841,91205,1206,4,38.00,45455.60,0.08,0.05,N,O,1998-03-30,1998-02-22,1998-04-03,NONE,MAIL,blithely express sheaves wake slyly
376419,82060,9585,1,7.00,7294.42,0.03,0.02,N,O,1998-03-30,1998-03-14,1998-04-22,NONE,FOB,sly regular accounts affix slyly
4211364,47869,5382,4,26.00,47238.36,0.07,0.01,N,O,1998-04-06,1998-02-27,1998-04-11,DELIVER IN PERSON,TRUCK,ironic requests. re
745248,76690,1705,2,31.00,51667.39,0.08,0.03,N,O,1998-04-06,1998-05-21,1998-04-10,COLLECT COD,AIR,ffily regular pinto beans kindle slyly acro
2699237,96773,4301,4,44.00,77869.88,0.03,0.06,N,O,1998-04-17,1998-06-03,1998-05-07,NONE,FOB,uriously even accounts
4069922,57095,7096,4,36.00,37875.24,0.04,0.03,N,O,1998-04-17,1998-03-24,1998-05-07,COLLECT COD,SHIP,usly special theodolites haggl
1187331,159167,9168,1,48.00,58855.68,0.05,0.01,N,O,1998-04-20,1998-05-05,1998-05-07,NONE,RAIL,lites. carefully even requests according
4803361,148749,1264,4,26.00,46741.24,0.00,0.03,N,O,1998-04-20,1998-04-22,1998-04-28,DELIVER IN PERSON,SHIP,ernes. silent instruction
1174885,125038,7551,4,45.00,47836.35,0.06,0.02,N,O,1998-04-28,1998-06-30,1998-05-17,NONE,SHIP,ites. furio
1548772,139773,7313,2,29.00,52570.33,0.10,0.03,N,O,1998-04-28,1998-07-10,1998-05-21,COLLECT COD,AIR,es use carefully. caref
277862,185405,2960,2,18.00,26827.20,0.05,0.06,N,O,1998-05-07,1998-04-25,1998-05-16,TAKE BACK RETURN,TRUCK,ven courts. slyly pending attainm
5590817,3838,8839,6,22.00,38320.26,0.02,0.07,N,O,1998-05-07,1998-05-24,1998-06-01,COLLECT COD,RAIL,nts engage slyly. final idea
882851,152040,4556,2,27.00,29485.08,0.04,0.02,N,O,1998-05-10,1998-04-21,1998-05-17,TAKE BACK RETURN,AIR,ounts. bold asymptotes engage. quickl
5839750,82700,7717,3,13.00,21875.10,0.07,0.03,N,O,1998-05-10,1998-06-25,1998-06-07,DELIVER IN PERSON,TRUCK,ions. pending foxes lose-- depth
5996416,64820,9833,2,45.00,80316.90,0.10,0.01,N,O,1998-05-18,1998-06-07,1998-06-17,TAKE BACK RETURN,FOB,"counts are bold, specia"
4897861,126657,6658,4,16.00,26938.40,0.04,0.06,N,O,1998-05-18,1998-06-05,1998-05-28,DELIVER IN PERSON,AIR,t pinto beans affix blit
2128065,152941,5457,1,44.00,87733.36,0.04,0.06,N,O,1998-05-21,1998-03-22,1998-05-27,COLLECT COD,REG AIR,ickly ironic r
2762468,65126,139,2,47.00,51282.64,0.09,0.05,N,O,1998-05-21,1998-05-23,1998-05-30,COLLECT COD,FOB,leep slyly. reg
5856037,56331,3847,1,12.00,15447.96,0.06,0.03,N,O,1998-05-29,1998-05-21,1998-06-09,NONE,MAIL,le regular accounts. pack
1415074,33980,6484,1,40.00,76559.20,0.07,0.05,N,O,1998-05-29,1998-07-01,1998-06-05,TAKE BACK RETURN,FOB,ajole. silent Tiresias boost. slyly ironic
588967,95864,883,7,28.00,52076.08,0.04,0.05,N,O,1998-06-08,1998-04-11,1998-06-18,TAKE BACK RETURN,FOB,egular accounts haggle carefully alongside
5719719,78928,3943,2,4.00,7627.68,0.04,0.03,N,O,1998-06-08,1998-07-08,1998-07-08,TAKE BACK RETURN,FOB,ly even requests thrash slyly after the
3087843,42124,4629,1,17.00,18124.04,0.06,0.00,N,O,1998-06-11,1998-05-24,1998-06-16,DELIVER IN PERSON,MAIL,carefully unusual ide
518692,168016,5565,2,46.00,49864.46,0.08,0.04,N,O,1998-06-11,1998-06-18,1998-06-13,TAKE BACK RETURN,MAIL,ckly pending pinto beans solve carefu
204290,123302,3303,2,36.00,47710.80,0.07,0.00,N,O,1998-06-19,1998-05-16,1998-07-16,TAKE BACK RETURN,RAIL,e slyly about the car
5482791,63326,8339,3,19.00,24497.08,0.02,0.00,N,O,1998-06-19,1998-05-12,1998-07-11,COLLECT COD,REG AIR,n requests wak
5625831,17560,62,4,4.00,5910.24,0.03,0.02,N,O,1998-06-22,1998-05-26,1998-06-23,TAKE BACK RETURN,REG AIR,quests. special
4868293,83399,3400,3,36.00,49766.04,0.00,0.04,N,O,1998-06-22,1998-07-23,1998-06-28,TAKE BACK RETURN,MAIL,fluffily quiet foxes
1495139,21042,3545,2,17.00,16371.68,0.04,0.02,N,O,1998-07-01,1998-04-25,1998-07-07,NONE,FOB,es. bold decoys haggle. quickly regular d
5838086,7910,5411,2,28.00,50901.48,0.06,0.04,N,O,1998-07-01,1998-07-07,1998-07-16,NONE,MAIL,furiously furious theodolit
5120993,164320,4321,2,36.00,49835.52,0.10,0.01,N,O,1998-07-09,1998-08-14,1998-07-23,COLLECT COD,REG AIR,ss pinto beans. slyly unusua
861761,166875,6876,3,49.00,95151.63,0.09,0.00,N,O,1998-07-09,1998-07-29,1998-07-11,TAKE BACK RETURN,MAIL,sual reques
5047552,103480,3481,1,25.00,37087.00,0.01,0.02,N,O,1998-07-12,1998-04-27,1998-07-14,DELIVER IN PERSON,AIR,", pending reques"
2847972,145273,7788,5,16.00,21092.32,0.04,0.03,N,O,1998-07-12,1998-09-19,1998-07-30,COLLECT COD,TRUCK,refully final accounts. busily pending acc
1860870,37498,2,7,25.00,35887.25,0.01,0.04,N,O,1998-07-23,1998-09-17,1998-07-24,COLLECT COD,FOB,inal foxes wake quickly slyly fi
3584480,18222,724,3,33.00,37627.26,0.00,0.00,N,O,1998-07-23,1998-08-12,1998-07-31,COLLECT COD,MAIL,wake against the
4582405,133015,5529,3,35.00,36680.35,0.10,0.01,N,O,1998-08-02,1998-09-08,1998-08-08,DELIVER IN PERSON,TRUCK,es. carefully bold packages haggle.
1253280,116621,4155,4,12.00,19651.44,0.07,0.04,N,O,1998-08-02,1998-09-01,1998-08-22,NONE,MAIL,osits. blithely bold dolphins ha
1020384,175391,7909,2,43.00,63054.77,0.06,0.01,N,O,1998-08-13,1998-06-10,1998-08-28,COLLECT COD,REG AIR,heodolites
1200865,153421,5937,1,20.00,29488.40,0.10,0.03,N,O,1998-08-13,1998-07-13,1998-08-24,TAKE BACK RETURN,AIR,lly across
4518183,97949,459,7,3.00,5840.82,0.02,0.01,N,O,1998-08-24,1998-09-07,1998-08-27,TAKE BACK RETURN,AIR,s nag quickly about t
4792423,171641,4159,1,11.00,18839.04,0.09,0.07,N,O,1998-08-24,1998-07-08,1998-09-06,COLLECT COD,FOB,uctions. regular packages cajole
3359937,6191,1192,3,9.00,9874.71,0.01,0.04,R,F,1992-01-04,1992-02-12,1992-02-01,DELIVER IN PERSON,RAIL,unts along the furiously regular packages
1391589,60587,8106,5,36.00,55712.88,0.04,0.08,R,F,1992-01-04,1992-02-21,1992-01-17,DELIVER IN PERSON,FOB,s requests sleep c
1259044,86080,1097,2,24.00,25585.92,0.06,0.03,R,F,1992-01-15,1992-02-16,1992-02-14,TAKE BACK RETURN,TRUCK,uickly special accounts sleep furiously
4648449,184212,6731,2,2.00,2592.42,0.09,0.02,R,F,1992-01-15,1992-04-09,1992-02-14,COLLECT COD,RAIL,luffily even id
5508869,30925,926,1,45.00,83516.40,0.07,0.04,R,F,1992-01-26,1992-03-10,1992-02-08,COLLECT COD,REG AIR,xes. furiously even accounts across
4431207,161906,4423,3,16.00,31486.40,0.04,0.07,R,F,1992-01-26,1992-02-16,1992-02-11,COLLECT COD,AIR,ependencies cajo
5555620,114233,4234,4,39.00,48641.97,0.08,0.02,R,F,1992-02-05,1992-04-13,1992-03-03,NONE,AIR,the hockey players
2629349,7019,4520,5,18.00,16668.18,0.09,0.05,R,F,1992-02-05,1992-02-13,1992-02-29,NONE,TRUCK,ts run. furiously reg
5348582,39330,4337,4,13.00,16501.29,0.08,0.08,R,F,1992-02-16,1992-03-15,1992-03-03,COLLECT COD,RAIL,ly thin dependencies sleep furiously i
4041316,198999,9000,5,37.00,77625.63,0.01,0.05,R,F,1992-02-16,1992-04-16,1992-03-13,NONE,SHIP,efully unusual accounts. quickly ironic i
4924449,116675,6676,2,5.00,8458.35,0.06,0.02,R,F,1992-02-27,1992-03-22,1992-03-13,NONE,MAIL,its. carefully final pack
5493730,117513,25,3,3.00,4591.53,0.10,0.00,R,F,1992-02-27,1992-03-28,1992-03-22,NONE,RAIL,after the furiously pend
4925733,62112,9631,2,10.00,10741.10,0.05,0.00,R,F,1992-03-06,1992-04-07,1992-03-26,DELIVER IN PERSON,FOB,ic accounts. quickly ironic requests
1338727,78372,5894,1,17.00,22956.29,0.06,0.06,R,F,1992-03-06,1992-05-04,1992-03-12,DELIVER IN PERSON,TRUCK,excuses. slyly ironic the
915011,54306,4307,5,6.00,7561.80,0.06,0.07,R,F,1992-03-17,1992-05-29,1992-03-19,NONE,MAIL,ns. slyly special packages us
2528679,110689,8223,1,19.00,32293.92,0.04,0.00,R,F,1992-03-17,1992-04-13,1992-04-16,DELIVER IN PERSON,AIR,. special foxes boost never regula
1171009,14072,4073,5,29.00,28596.03,0.07,0.00,R,F,1992-03-20,1992-04-25,1992-04-10,COLLECT COD,MAIL,he slyly regular deposits.
1365761,155938,8454,2,41.00,81751.13,0.09,0.03,R,F,1992-03-20,1992-04-04,1992-04-12,COLLECT COD,AIR,"mptotes. bold, special asymptote"
2671328,171737,1738,4,38.00,68731.74,0.02,0.03,R,F,1992-03-28,1992-03-16,1992-04-17,DELIVER IN PERSON,SHIP,accounts. sly
4082695,183697,3698,2,48.00,85473.12,0.04,0.04,R,F,1992-03-28,1992-06-11,1992-04-10,NONE,MAIL,lar packages. carefu
452421,145346,375,5,16.00,22261.44,0.03,0.07,R,F,1992-03-31,1992-03-27,1992-04-11,NONE,MAIL,before the furiously speci
4010469,55374,5375,6,22.00,29246.14,0.06,0.05,R,F,1992-03-31,1992-01-31,1992-04-30,DELIVER IN PERSON,AIR,oys. carefully final pinto beans are s
1683557,37536,7537,3,42.00,61888.26,0.00,0.07,R,F,1992-04-07,1992-04-05,1992-05-02,NONE,MAIL,g platelets. sl
2736803,121013,6038,1,49.00,50666.49,0.01,0.07,R,F,1992-04-07,1992-03-30,1992-05-06,TAKE BACK RETURN,AIR,s affix carefully among the final requests
3469830,12807,2808,3,16.00,27516.80,0.03,0.07,R,F,1992-04-10,1992-04-10,1992-04-14,DELIVER IN PERSON,REG AIR,as. ironic ideas hinder carefully. carefu
5176483,159986,5017,4,45.00,92069.10,0.10,0.00,R,F,1992-04-10,1992-03-20,1992-05-02,NONE,TRUCK,ding to the blithely regular
2456450,1337,8838,1,42.00,52009.86,0.08,0.07,R,F,1992-04-18,1992-06-17,1992-04-30,TAKE BACK RETURN,AIR,nding deposits haggle stealthily
3643328,112117,7140,1,43.00,48551.73,0.06,0.08,R,F,1992-04-18,1992-05-03,1992-05-01,COLLECT COD,REG AIR,ly furious ideas thrash slyly. f
2045504,98462,972,1,28.00,40892.88,0.00,0.04,R,F,1992-04-21,1992-05-30,1992-05-13,COLLECT COD,TRUCK,en somas wake express instruct
1136704,177804,5356,3,27.00,50808.60,0.08,0.06,R,F,1992-04-21,1992-03-10,1992-05-08,NONE,FOB,y even packages wake
1136354,8771,6272,1,29.00,48713.33,0.06,0.00,R,F,1992-04-29,1992-05-19,1992-05-10,NONE,AIR,n requests engage blithely furi
1499303,182023,7060,4,37.00,40885.74,0.04,0.05,R,F,1992-04-29,1992-05-22,1992-05-04,COLLECT COD,REG AIR,press foxes. tithes by th
2244676,171768,4286,2,31.00,57032.56,0.03,0.04,R,F,1992-05-08,1992-06-14,1992-05-18,NONE,FOB,ages use bold deposits. bold pinto
